doneChargingTime,EVSEcount,UniqueFee,freeStationCount,paidStationCount,embedding_feature,Hour_of_Day,Day_Of_Week,Day_Of_year,Month_Of_Year,Time_of_day_0_4,Time_of_day_4_8,Time_of_day_8_12,Time_of_day_12_16,Time_of_day_16_20,Time_of_day_20_24,DayCategory,Season,daylightSaving,Smoothed_chargingTimeTotal,Smoothed_energyPriceTotal,lag_1,Smoothed_kWhDeliveredTotal
2020-01-13 19:00:00,0,NoFeeApplicable,0,0,0.0,19,0,13,1,0,0,0,0,1,0,Weekday,1,0,2.705254216971639e-19,2.0680639106164957e-21,1.216510555635717e-18,1.2165105556357181e-20
2020-01-13 20:00:00,0,NoFeeApplicable,0,0,0.0,20,0,13,1,0,0,0,0,0,1,Weekday,1,0,2.705254216971641e-21,2.0680639106164978e-23,1.2165105556357181e-20,1.2165105556357193e-22
2020-01-13 21:00:00,0,NoFeeApplicable,0,0,0.0,21,0,13,1,0,0,0,0,0,1,Weekday,1,0,2.705254216971644e-23,2.0680639106164994e-25,1.2165105556357193e-22,1.2165105556357202e-24
2020-01-13 22:00:00,2,Paid,0,2,0.12142857141606074,22,0,13,1,0,0,0,0,0,1,Weekday,1,0,88.47682016748018,0.7463167013715102,1.2165105556357202e-24,4.390097229100793
2020-01-13 23:00:00,8,Paid,0,8,0.11249999998943185,23,0,13,1,0,0,0,0,0,1,Weekday,1,0,297.86391588369156,2.4788256451838526,4.390097229100793,14.581316308996918
2020-01-14 00:00:00,20,Paid,0,20,0.11785714284553685,0,1,14,1,1,0,0,0,0,0,Weekday,1,0,980.4874562341054,8.750787514729124,14.581316308996918,51.47520420060889
2020-01-14 01:00:00,37,Paid,0,37,0.11177606176547097,1,1,14,1,1,0,0,0,0,0,Weekday,1,0,1738.2458669847665,15.916380203491453,51.47520420060889,93.62575543050113
2020-01-14 02:00:00,37,Paid,0,37,0.10984555982028198,2,1,14,1,1,0,0,0,0,0,Weekday,1,0,2074.22295896625,20.16026547161053,93.62575543050113,118.58977221180866
2020-01-14 03:00:00,32,Paid,0,32,0.10580357140165178,3,1,14,1,1,0,0,0,0,0,Weekday,1,0,1601.4587292601352,16.000635464720265,118.58977221180866,94.12136364214258
2020-01-14 04:00:00,20,Paid,0,20,0.11071428570372081,4,1,14,1,0,1,0,0,0,0,Weekday,1,0,1130.457588282606,11.393017594647251,94.12136364214258,67.01774195642172
2020-01-14 05:00:00,21,Paid,0,21,0.11122448975902079,5,1,14,1,0,1,0,0,0,0,Weekday,1,0,1239.960576212826,13.148839425946472,67.01774195642172,77.34611895956421
2020-01-14 06:00:00,18,Paid,0,18,0.10555555551516112,6,1,14,1,0,1,0,0,0,0,Weekday,1,0,912.3756060921282,9.397052834259465,77.34611895956421,55.27680535959564
2020-01-14 07:00:00,10,Paid,0,10,0.11428571421929425,7,1,14,1,0,1,0,0,0,0,Weekday,1,0,406.0477547409213,4.363475218342596,55.27680535959564,25.667520683595956
2020-01-14 08:00:00,3,Paid,0,3,0.09761904742659398,8,1,14,1,0,0,1,0,0,0,Weekday,1,0,101.59197688740922,1.252950442183426,25.667520683595956,7.37029644683596
2020-01-14 09:00:00,0,NoFeeApplicable,0,0,0.0,9,1,14,1,0,0,1,0,0,0,Weekday,1,0,1.015919768874093,0.012529504421834273,7.37029644683596,0.07370296446835967
2020-01-14 10:00:00,0,NoFeeApplicable,0,0,0.0,10,1,14,1,0,0,1,0,0,0,Weekday,1,0,0.01015919768874094,0.00012529504421834284,0.07370296446835967,0.0007370296446835974
2020-01-14 11:00:00,0,NoFeeApplicable,0,0,0.0,11,1,14,1,0,0,1,0,0,0,Weekday,1,0,0.00010159197688740949,1.2529504421834296e-06,0.0007370296446835974,7.37029644683598e-06
2020-01-14 12:00:00,0,NoFeeApplicable,0,0,0.0,12,1,14,1,0,0,0,1,0,0,Weekday,1,0,1.0159197688740959e-06,1.2529504421834307e-08,7.37029644683598e-06,7.370296446835986e-08
2020-01-14 13:00:00,0,NoFeeApplicable,0,0,0.0,13,1,14,1,0,0,0,1,0,0,Weekday,1,0,1.0159197688740969e-08,1.252950442183432e-10,7.370296446835986e-08,7.370296446835993e-10
2020-01-14 14:00:00,0,NoFeeApplicable,0,0,0.0,14,1,14,1,0,0,0,1,0,0,Weekday,1,0,1.0159197688740976e-10,1.2529504421834329e-12,7.370296446835993e-10,7.370296446836e-12
2020-01-14 15:00:00,0,NoFeeApplicable,0,0,0.0,15,1,14,1,0,0,0,1,0,0,Weekday,1,0,1.0159197688740985e-12,1.252950442183434e-14,7.370296446836e-12,7.370296446836006e-14
2020-01-14 16:00:00,0,NoFeeApplicable,0,0,0.0,16,1,14,1,0,0,0,0,1,0,Weekday,1,0,1.0159197688740996e-14,1.2529504421834353e-16,7.370296446836006e-14,7.370296446836013e-16
2020-01-14 17:00:00,0,NoFeeApplicable,0,0,0.0,17,1,14,1,0,0,0,0,1,0,Weekday,1,0,1.0159197688741004e-16,1.2529504421834364e-18,7.370296446836013e-16,7.37029644683602e-18
2020-01-14 18:00:00,0,NoFeeApplicable,0,0,0.0,18,1,14,1,0,0,0,0,1,0,Weekday,1,0,1.0159197688741014e-18,1.2529504421834375e-20,7.37029644683602e-18,7.370296446836027e-20
2020-01-14 19:00:00,0,NoFeeApplicable,0,0,0.0,19,1,14,1,0,0,0,0,1,0,Weekday,1,0,1.0159197688741023e-20,1.2529504421834386e-22,7.370296446836027e-20,7.370296446836034e-22
2020-01-14 20:00:00,0,NoFeeApplicable,0,0,0.0,20,1,14,1,0,0,0,0,0,1,Weekday,1,0,1.0159197688741032e-22,1.2529504421834399e-24,7.370296446836034e-22,7.37029644683604e-24
2020-01-14 21:00:00,0,NoFeeApplicable,0,0,0.0,21,1,14,1,0,0,0,0,0,1,Weekday,1,0,1.0159197688741042e-24,1.2529504421834409e-26,7.37029644683604e-24,7.370296446836047e-26
2020-01-14 22:00:00,1,Paid,0,1,0.12142857141653704,22,1,14,1,0,0,0,0,0,1,Weekday,1,0,30.40876057118535,0.4017724567776159,7.370296446836047e-26,2.3633675054236765
2020-01-14 23:00:00,7,Paid,0,7,0.10102040815474338,23,1,14,1,0,0,0,0,0,1,Weekday,1,0,356.67148848176896,4.002495718043454,2.3633675054236765,23.544086054974784
2020-01-15 00:00:00,24,Paid,0,24,0.1065476190378572,0,2,15,1,1,0,0,0,0,0,Weekday,1,0,1171.138900781905,10.823554526511094,23.544086054974784,63.667966748960026
2020-01-15 01:00:00,33,Paid,0,33,0.10627705626735806,1,2,15,1,1,0,0,0,0,0,Weekday,1,0,1661.8103834411154,15.378662759714137,63.667966748960026,90.46272856954256
2020-01-15 02:00:00,35,Paid,0,35,0.1051020408067496,2,2,15,1,1,0,0,0,0,0,Weekday,1,0,2065.0436041240882,19.560832857178923,90.46272856954256,115.06373300323528
2020-01-15 03:00:00,33,Paid,0,33,0.10627705626722689,3,2,15,1,1,0,0,0,0,0,Weekday,1,0,1693.3874367016126,16.04586175857531,115.06373300323528,94.38740876005303
2020-01-15 04:00:00,26,Paid,0,26,0.1049450549355445,4,2,15,1,0,1,0,0,0,0,Weekday,1,0,1275.6693763470203,11.258898167585803,94.38740876005303,66.22880632760081
2020-01-15 05:00:00,13,Paid,0,13,0.11043956042905101,5,2,15,1,0,1,0,0,0,0,Weekday,1,0,700.3446934334702,5.178285331675857,66.22880632760081,30.46051289327601
2020-01-15 06:00:00,11,Paid,0,11,0.10844155843121614,6,2,15,1,0,1,0,0,0,0,Weekday,1,0,622.8164466043347,4.461770523316758,30.46051289327601,26.245704818932754
2020-01-15 07:00:00,10,Paid,0,10,0.10714285713277924,7,2,15,1,0,1,0,0,0,0,Weekday,1,0,462.5191654560433,3.1803050952331677,26.245704818932754,18.707680658189325
2020-01-15 08:00:00,3,Paid,0,3,0.09761904761075038,8,2,15,1,0,0,1,0,0,0,Weekday,1,0,126.74169165456044,0.9496716509523317,18.707680658189325,5.586303166581892
2020-01-15 09:00:00,1,Paid,0,1,0.12142857141558447,9,2,15,1,0,0,1,0,0,0,Weekday,1,0,65.6009165865456,0.7218145865095233,5.586303166581892,4.245965761665819
2020-01-15 10:00:00,0,NoFeeApplicable,0,0,0.0,10,2,15,1,0,0,1,0,0,0,Weekday,1,0,0.6560091658654565,0.00721814586509524,4.245965761665819,0.04245965761665823
2020-01-15 11:00:00,0,NoFeeApplicable,0,0,0.0,11,2,15,1,0,0,1,0,0,0,Weekday,1,0,0.0065600916586545715,7.218145865095247e-05,0.04245965761665823,0.0004245965761665827
2020-01-15 12:00:00,0,NoFeeApplicable,0,0,0.0,12,2,15,1,0,0,0,1,0,0,Weekday,1,0,6.560091658654577e-05,7.218145865095254e-07,0.0004245965761665827,4.245965761665831e-06
2020-01-15 13:00:00,0,NoFeeApplicable,0,0,0.0,13,2,15,1,0,0,0,1,0,0,Weekday,1,0,6.560091658654583e-07,7.21814586509526e-09,4.245965761665831e-06,4.2459657616658347e-08
2020-01-15 14:00:00,0,NoFeeApplicable,0,0,0.0,14,2,15,1,0,0,0,1,0,0,Weekday,1,0,6.56009165865459e-09,7.218145865095267e-11,4.2459657616658347e-08,4.245965761665839e-10
2020-01-15 15:00:00,0,NoFeeApplicable,0,0,0.0,15,2,15,1,0,0,0,1,0,0,Weekday,1,0,6.560091658654595e-11,7.218145865095273e-13,4.245965761665839e-10,4.245965761665842e-12
2020-01-15 16:00:00,0,NoFeeApplicable,0,0,0.0,16,2,15,1,0,0,0,0,1,0,Weekday,1,0,6.560091658654601e-13,7.218145865095279e-15,4.245965761665842e-12,4.245965761665846e-14
2020-01-15 17:00:00,0,NoFeeApplicable,0,0,0.0,17,2,15,1,0,0,0,0,1,0,Weekday,1,0,6.560091658654607e-15,7.218145865095286e-17,4.245965761665846e-14,4.24596576166585e-16
2020-01-15 18:00:00,0,NoFeeApplicable,0,0,0.0,18,2,15,1,0,0,0,0,1,0,Weekday,1,0,6.560091658654612e-17,7.218145865095292e-19,4.24596576166585e-16,4.245965761665854e-18
2020-01-15 19:00:00,0,NoFeeApplicable,0,0,0.0,19,2,15,1,0,0,0,0,1,0,Weekday,1,0,6.560091658654619e-19,7.218145865095299e-21,4.245965761665854e-18,4.245965761665858e-20
2020-01-15 20:00:00,0,NoFeeApplicable,0,0,0.0,20,2,15,1,0,0,0,0,0,1,Weekday,1,0,6.560091658654625e-21,7.218145865095306e-23,4.245965761665858e-20,4.245965761665862e-22
2020-01-15 21:00:00,0,NoFeeApplicable,0,0,0.0,21,2,15,1,0,0,0,0,0,1,Weekday,1,0,6.560091658654632e-23,7.218145865095312e-25,4.245965761665862e-22,4.2459657616658655e-24
2020-01-15 22:00:00,1,Paid,0,1,0.12142857141653704,22,2,15,1,0,0,0,0,0,1,Weekday,1,0,59.4554490742068,0.24819371860644426,4.2459657616658655e-24,1.4599574922404916
2020-01-15 23:00:00,4,Paid,0,4,0.1035714285621646,23,2,15,1,0,0,0,0,0,1,Weekday,1,0,178.78268003564946,1.256849909697925,1.4599574922404916,7.393231038332628
2020-01-16 00:00:00,20,Paid,0,20,0.11428571427464293,0,3,16,1,1,0,0,0,0,0,Weekday,1,0,836.802668797411,7.027090908974649,7.393231038332628,41.33583017848225
2020-01-16 01:00:00,27,Paid,0,27,0.11349206348108715,1,3,16,1,1,0,0,0,0,0,Weekday,1,0,1455.9790201662188,12.777173301588991,41.33583017848225,75.15983306354518
2020-01-16 02:00:00,26,Paid,0,26,0.11318681317591917,2,3,16,1,1,0,0,0,0,0,Weekday,1,0,1458.0457905314556,13.402112482953402,75.15983306354518,78.83594258026785
2020-01-16 03:00:00,23,Paid,0,23,0.11211180123147944,3,3,16,1,1,0,0,0,0,0,Weekday,1,0,1310.0779575754627,12.31114586483063,78.83594258026785,72.41850361580907
2020-01-16 04:00:00,20,Paid,0,20,0.11071428570376847,4,3,16,1,0,1,0,0,0,0,Weekday,1,0,1015.6572802357576,10.030708718648329,72.41850361580907,59.00416437615821
2020-01-16 05:00:00,15,Paid,0,15,0.11190476189398563,5,3,16,1,0,1,0,0,0,0,Weekday,1,0,834.3150734623575,7.4118263571864835,59.00416437615821,43.59895814376158
2020-01-16 06:00:00,12,Paid,0,12,0.1214285714159922,6,3,16,1,0,1,0,0,0,0,Weekday,1,0,665.0101507346236,5.232672653571866,43.59895814376158,30.780416221437623
2020-01-16 07:00:00,9,Paid,0,9,0.12142857141591636,7,3,16,1,0,1,0,0,0,0,Weekday,1,0,515.8071005173463,4.042483116535719,30.780416221437623,23.77930727221438
2020-01-16 08:00:00,2,Paid,0,2,0.12142857141612555,8,3,16,1,0,0,1,0,0,0,Weekday,1,0,107.01257067517346,0.7384520511653573,23.77930727221438,4.343832922722144
2020-01-16 09:00:00,1,Paid,0,1,0.12142857141666664,9,3,16,1,0,0,1,0,0,0,Weekday,1,0,56.37812603675174,0.3267347605116535,4.343832922722144,1.9219633292272216
2020-01-16 10:00:00,0,NoFeeApplicable,0,0,0.0,10,3,16,1,0,0,1,0,0,0,Weekday,1,0,0.5637812603675179,0.003267347605116538,1.9219633292272216,0.019219633292272234
2020-01-16 11:00:00,0,NoFeeApplicable,0,0,0.0,11,3,16,1,0,0,1,0,0,0,Weekday,1,0,0.005637812603675184,3.267347605116541e-05,0.019219633292272234,0.0001921963329227225
2020-01-16 12:00:00,0,NoFeeApplicable,0,0,0.0,12,3,16,1,0,0,0,1,0,0,Weekday,1,0,5.637812603675189e-05,3.267347605116544e-07,0.0001921963329227225,1.9219633292272266e-06
2020-01-16 13:00:00,0,NoFeeApplicable,0,0,0.0,13,3,16,1,0,0,0,1,0,0,Weekday,1,0,5.637812603675194e-07,3.267347605116547e-09,1.9219633292272266e-06,1.9219633292272287e-08
2020-01-16 14:00:00,0,NoFeeApplicable,0,0,0.0,14,3,16,1,0,0,0,1,0,0,Weekday,1,0,5.6378126036751994e-09,3.26734760511655e-11,1.9219633292272287e-08,1.9219633292272304e-10
2020-01-16 15:00:00,0,NoFeeApplicable,0,0,0.0,15,3,16,1,0,0,0,1,0,0,Weekday,1,0,5.637812603675204e-11,3.267347605116553e-13,1.9219633292272304e-10,1.921963329227232e-12
2020-01-16 16:00:00,0,NoFeeApplicable,0,0,0.0,16,3,16,1,0,0,0,0,1,0,Weekday,1,0,5.63781260367521e-13,3.2673476051165555e-15,1.921963329227232e-12,1.9219633292272336e-14
2020-01-16 17:00:00,0,NoFeeApplicable,0,0,0.0,17,3,16,1,0,0,0,0,1,0,Weekday,1,0,5.637812603675215e-15,3.2673476051165587e-17,1.9219633292272336e-14,1.9219633292272356e-16
2020-01-16 18:00:00,0,NoFeeApplicable,0,0,0.0,18,3,16,1,0,0,0,0,1,0,Weekday,1,0,5.63781260367522e-17,3.2673476051165615e-19,1.9219633292272356e-16,1.921963329227237e-18
2020-01-16 19:00:00,0,NoFeeApplicable,0,0,0.0,19,3,16,1,0,0,0,0,1,0,Weekday,1,0,5.637812603675225e-19,3.267347605116565e-21,1.921963329227237e-18,1.9219633292272392e-20
2020-01-16 20:00:00,0,NoFeeApplicable,0,0,0.0,20,3,16,1,0,0,0,0,0,1,Weekday,1,0,5.6378126036752306e-21,3.267347605116568e-23,1.9219633292272392e-20,1.9219633292272408e-22
2020-01-16 21:00:00,0,NoFeeApplicable,0,0,0.0,21,3,16,1,0,0,0,0,0,1,Weekday,1,0,5.637812603675236e-23,3.267347605116571e-25,1.9219633292272408e-22,1.9219633292272425e-24
2020-01-16 22:00:00,0,NoFeeApplicable,0,0,0.0,22,3,16,1,0,0,0,0,0,1,Weekday,1,0,5.637812603675241e-25,3.267347605116574e-27,1.9219633292272425e-24,1.9219633292272442e-26
2020-01-16 23:00:00,4,Paid,0,4,0.0857142857083333,23,3,16,1,0,0,0,0,0,1,Weekday,1,0,147.57314344776384,1.4155803363290653,1.9219633292272442e-26,8.326947017359348
2020-01-17 00:00:00,18,Paid,0,18,0.10555555554616887,0,4,17,1,1,0,0,0,0,0,Weekday,1,0,757.6758626488224,7.2029831709219225,8.326947017359348,42.37047332485334
2020-01-17 01:00:00,30,Paid,0,30,0.10238095237199281,1,4,17,1,1,0,0,0,0,0,Weekday,1,0,1693.8263222201101,15.315902129495308,42.37047332485334,90.09349606437318
2020-01-17 02:00:00,30,Paid,0,30,0.09999999999136513,2,4,17,1,1,0,0,0,0,0,Weekday,1,0,1783.4942623255386,16.37092519074487,90.09349606437318,96.29952378858434
2020-01-17 03:00:00,27,Paid,0,27,0.10026455025588267,3,4,17,1,1,0,0,0,0,0,Weekday,1,0,1523.3444439692705,14.051170862139422,96.29952378858434,82.65391740925043
2020-01-17 04:00:00,18,Paid,0,18,0.10555555554586825,4,4,17,1,0,1,0,0,0,0,Weekday,1,0,881.153444770335,8.420902398627026,82.65391740925043,49.53470252412564
2020-01-17 05:00:00,14,Paid,0,14,0.10612244896968774,5,4,17,1,0,1,0,0,0,0,Weekday,1,0,733.6895344477049,6.281267473986292,49.53470252412564,36.948620145241385
2020-01-17 06:00:00,12,Paid,0,12,0.10952380951324683,6,4,17,1,0,1,0,0,0,0,Weekday,1,0,638.379395674477,5.0513117947398625,36.948620145241385,29.713599021452413
2020-01-17 07:00:00,11,Paid,0,11,0.11493506492362858,7,4,17,1,0,1,0,0,0,0,Weekday,1,0,561.3117946167447,4.503142067947399,29.713599021452413,26.48907693021453
2020-01-17 08:00:00,7,Paid,0,7,0.11122448978494126,8,4,17,1,0,0,1,0,0,0,Weekday,1,0,396.3331182761674,3.6928586806794743,26.48907693021453,21.722694279302143
2020-01-17 09:00:00,2,Paid,0,2,0.12142857141612555,9,4,17,1,0,0,1,0,0,0,Weekday,1,0,104.62983085276169,1.1131209568067948,21.722694279302143,6.547773032793022
2020-01-17 10:00:00,0,NoFeeApplicable,0,0,0.0,10,4,17,1,0,0,1,0,0,0,Weekday,1,0,1.0462983085276178,0.011131209568067959,6.547773032793022,0.06547773032793028
2020-01-17 11:00:00,0,NoFeeApplicable,0,0,0.0,11,4,17,1,0,0,1,0,0,0,Weekday,1,0,0.010462983085276188,0.00011131209568067968,0.06547773032793028,0.0006547773032793034
2020-01-17 12:00:00,0,NoFeeApplicable,0,0,0.0,12,4,17,1,0,0,0,1,0,0,Weekday,1,0,0.00010462983085276197,1.1131209568067978e-06,0.0006547773032793034,6.5477730327930395e-06
2020-01-17 13:00:00,0,NoFeeApplicable,0,0,0.0,13,4,17,1,0,0,0,1,0,0,Weekday,1,0,1.0462983085276207e-06,1.1131209568067989e-08,6.5477730327930395e-06,6.547773032793046e-08
2020-01-17 14:00:00,0,NoFeeApplicable,0,0,0.0,14,4,17,1,0,0,0,1,0,0,Weekday,1,0,1.0462983085276217e-08,1.1131209568067999e-10,6.547773032793046e-08,6.547773032793052e-10
2020-01-17 15:00:00,0,NoFeeApplicable,0,0,0.0,15,4,17,1,0,0,0,1,0,0,Weekday,1,0,1.0462983085276226e-10,1.1131209568068007e-12,6.547773032793052e-10,6.547773032793057e-12
2020-01-17 16:00:00,0,NoFeeApplicable,0,0,0.0,16,4,17,1,0,0,0,0,1,0,Weekday,1,0,1.0462983085276234e-12,1.1131209568068019e-14,6.547773032793057e-12,6.547773032793063e-14
2020-01-17 17:00:00,0,NoFeeApplicable,0,0,0.0,17,4,17,1,0,0,0,0,1,0,Weekday,1,0,1.0462983085276244e-14,1.113120956806803e-16,6.547773032793063e-14,6.54777303279307e-16
2020-01-17 18:00:00,0,NoFeeApplicable,0,0,0.0,18,4,17,1,0,0,0,0,1,0,Weekday,1,0,1.0462983085276254e-16,1.1131209568068038e-18,6.54777303279307e-16,6.547773032793076e-18
2020-01-17 19:00:00,0,NoFeeApplicable,0,0,0.0,19,4,17,1,0,0,0,0,1,0,Weekday,1,0,1.0462983085276263e-18,1.1131209568068049e-20,6.547773032793076e-18,6.547773032793082e-20
2020-01-17 20:00:00,0,NoFeeApplicable,0,0,0.0,20,4,17,1,0,0,0,0,0,1,Weekday,1,0,1.0462983085276273e-20,1.113120956806806e-22,6.547773032793082e-20,6.547773032793088e-22
2020-01-17 21:00:00,0,NoFeeApplicable,0,0,0.0,21,4,17,1,0,0,0,0,0,1,Weekday,1,0,1.0462983085276283e-22,1.113120956806807e-24,6.547773032793088e-22,6.5477730327930936e-24
2020-01-17 22:00:00,0,NoFeeApplicable,0,0,0.0,22,4,17,1,0,0,0,0,0,1,Weekday,1,0,1.0462983085276292e-24,1.113120956806808e-26,6.5477730327930936e-24,6.547773032793099e-26
2020-01-17 23:00:00,0,NoFeeApplicable,0,0,0.0,23,4,17,1,0,0,0,0,0,1,Weekday,1,0,1.0462983085276301e-26,1.1131209568068088e-28,6.547773032793099e-26,6.547773032793104e-28
2020-01-18 00:00:00,0,NoFeeApplicable,0,0,0.0,0,5,18,1,1,0,0,0,0,0,WeekendSaturday,1,0,1.046298308527631e-28,1.1131209568068098e-30,6.547773032793104e-28,6.54777303279311e-30
2020-01-18 01:00:00,0,NoFeeApplicable,0,0,0.0,1,5,18,1,1,0,0,0,0,0,WeekendSaturday,1,0,1.046298308527632e-30,1.1131209568068109e-32,6.54777303279311e-30,6.547773032793117e-32
2020-01-18 02:00:00,0,NoFeeApplicable,0,0,0.0,2,5,18,1,1,0,0,0,0,0,WeekendSaturday,1,0,1.0462983085276328e-32,1.113120956806812e-34,6.547773032793117e-32,6.547773032793122e-34
2020-01-18 03:00:00,1,Paid,0,1,0.12142857141653704,3,5,18,1,1,0,0,0,0,0,WeekendSaturday,1,0,30.43883532544234,0.08017771367238727,6.547773032793122e-34,0.47163109982465096
2020-01-18 04:00:00,1,Paid,0,1,0.12142857141653704,4,5,18,1,0,1,0,0,0,0,WeekendSaturday,1,0,59.70149223678697,0.14050858363209112,0.47163109982465096,0.8265159306442289
2020-01-18 05:00:00,1,Paid,0,1,0.12142857141653704,5,5,18,1,0,1,0,0,0,0,WeekendSaturday,1,0,59.99701463275622,0.14111784524097046,0.8265159306442289,0.8300997958044068
2020-01-18 06:00:00,1,Paid,0,1,0.12142857141653704,6,5,18,1,0,1,0,0,0,0,WeekendSaturday,1,0,59.9999701462986,0.14112393845235016,0.8300997958044068,0.8301356379576937
2020-01-18 07:00:00,1,Paid,0,1,0.12142857141653704,7,5,18,1,0,1,0,0,0,0,WeekendSaturday,1,0,30.762000034386787,0.07235463939140044,0.8301356379576937,0.42561110642002936
2020-01-18 08:00:00,0,NoFeeApplicable,0,0,0.0,8,5,18,1,0,0,1,0,0,0,WeekendSaturday,1,0,0.3076200003438681,0.000723546393914005,0.42561110642002936,0.004256111064200297
2020-01-18 09:00:00,0,NoFeeApplicable,0,0,0.0,9,5,18,1,0,0,1,0,0,0,WeekendSaturday,1,0,0.003076200003438684,7.235463939140056e-06,0.004256111064200297,4.2561110642003014e-05
2020-01-18 10:00:00,0,NoFeeApplicable,0,0,0.0,10,5,18,1,0,0,1,0,0,0,WeekendSaturday,1,0,3.076200003438687e-05,7.235463939140063e-08,4.2561110642003014e-05,4.256111064200305e-07
2020-01-18 11:00:00,0,NoFeeApplicable,0,0,0.0,11,5,18,1,0,0,1,0,0,0,WeekendSaturday,1,0,3.0762000034386896e-07,7.235463939140069e-10,4.256111064200305e-07,4.256111064200309e-09
2020-01-18 12:00:00,0,NoFeeApplicable,0,0,0.0,12,5,18,1,0,0,0,1,0,0,WeekendSaturday,1,0,3.076200003438692e-09,7.235463939140075e-12,4.256111064200309e-09,4.256111064200312e-11
2020-01-18 13:00:00,0,NoFeeApplicable,0,0,0.0,13,5,18,1,0,0,0,1,0,0,WeekendSaturday,1,0,3.076200003438695e-11,7.235463939140082e-14,4.256111064200312e-11,4.256111064200316e-13
2020-01-18 14:00:00,0,NoFeeApplicable,0,0,0.0,14,5,18,1,0,0,0,1,0,0,WeekendSaturday,1,0,3.0762000034386975e-13,7.235463939140089e-16,4.256111064200316e-13,4.25611106420032e-15
2020-01-18 15:00:00,0,NoFeeApplicable,0,0,0.0,15,5,18,1,0,0,0,1,0,0,WeekendSaturday,1,0,3.0762000034387005e-15,7.235463939140095e-18,4.25611106420032e-15,4.2561110642003236e-17
2020-01-18 16:00:00,0,NoFeeApplicable,0,0,0.0,16,5,18,1,0,0,0,0,1,0,WeekendSaturday,1,0,3.076200003438703e-17,7.235463939140101e-20,4.2561110642003236e-17,4.2561110642003275e-19
2020-01-18 17:00:00,0,NoFeeApplicable,0,0,0.0,17,5,18,1,0,0,0,0,1,0,WeekendSaturday,1,0,3.0762000034387057e-19,7.235463939140107e-22,4.2561110642003275e-19,4.2561110642003315e-21
2020-01-18 18:00:00,0,NoFeeApplicable,0,0,0.0,18,5,18,1,0,0,0,0,1,0,WeekendSaturday,1,0,3.0762000034387083e-21,7.235463939140114e-24,4.2561110642003315e-21,4.256111064200335e-23
2020-01-18 19:00:00,0,NoFeeApplicable,0,0,0.0,19,5,18,1,0,0,0,0,1,0,WeekendSaturday,1,0,3.076200003438711e-23,7.235463939140119e-26,4.256111064200335e-23,4.256111064200339e-25
2020-01-18 20:00:00,0,NoFeeApplicable,0,0,0.0,20,5,18,1,0,0,0,0,0,1,WeekendSaturday,1,0,3.0762000034387137e-25,7.235463939140126e-28,4.256111064200339e-25,4.2561110642003425e-27
2020-01-18 21:00:00,0,NoFeeApplicable,0,0,0.0,21,5,18,1,0,0,0,0,0,1,WeekendSaturday,1,0,3.0762000034387163e-27,7.235463939140133e-30,4.2561110642003425e-27,4.256111064200346e-29
2020-01-18 22:00:00,0,NoFeeApplicable,0,0,0.0,22,5,18,1,0,0,0,0,0,1,WeekendSaturday,1,0,3.076200003438719e-29,7.235463939140139e-32,4.256111064200346e-29,4.25611106420035e-31
2020-01-18 23:00:00,0,NoFeeApplicable,0,0,0.0,23,5,18,1,0,0,0,0,0,1,WeekendSaturday,1,0,3.076200003438722e-31,7.235463939140146e-34,4.25611106420035e-31,4.256111064200354e-33
2020-01-19 00:00:00,0,NoFeeApplicable,0,0,0.0,0,6,19,1,1,0,0,0,0,0,WeeekendSunday,1,0,3.0762000034387248e-33,7.235463939140152e-36,4.256111064200354e-33,4.256111064200358e-35
2020-01-19 01:00:00,0,NoFeeApplicable,0,0,0.0,1,6,19,1,1,0,0,0,0,0,WeeekendSunday,1,0,3.076200003438727e-35,7.235463939140159e-38,4.256111064200358e-35,4.256111064200361e-37
2020-01-19 02:00:00,0,NoFeeApplicable,0,0,0.0,2,6,19,1,1,0,0,0,0,0,WeeekendSunday,1,0,3.0762000034387302e-37,7.2354639391401646e-40,4.256111064200361e-37,4.256111064200365e-39
2020-01-19 03:00:00,0,NoFeeApplicable,0,0,0.0,3,6,19,1,1,0,0,0,0,0,WeeekendSunday,1,0,3.076200003438733e-39,7.23546393914017e-42,4.256111064200365e-39,4.2561110642003685e-41
2020-01-19 04:00:00,1,Paid,0,1,0.12142857141653704,4,6,19,1,0,1,0,0,0,0,WeeekendSunday,1,0,53.14826912707088,0.4097610459300465,4.2561110642003685e-41,2.4103590499539793
2020-01-19 05:00:00,0,NoFeeApplicable,0,0,0.0,5,6,19,1,0,1,0,0,0,0,WeeekendSunday,1,0,0.5314826912707094,0.004097610459300469,2.4103590499539793,0.024103590499539817
2020-01-19 06:00:00,0,NoFeeApplicable,0,0,0.0,6,6,19,1,0,1,0,0,0,0,WeeekendSunday,1,0,0.005314826912707098,4.0976104593004724e-05,0.024103590499539817,0.0002410359049953984
2020-01-19 07:00:00,0,NoFeeApplicable,0,0,0.0,7,6,19,1,0,1,0,0,0,0,WeeekendSunday,1,0,5.314826912707103e-05,4.0976104593004765e-07,0.0002410359049953984,2.4103590499539864e-06
2020-01-19 08:00:00,0,NoFeeApplicable,0,0,0.0,8,6,19,1,0,0,1,0,0,0,WeeekendSunday,1,0,5.314826912707109e-07,4.09761045930048e-09,2.4103590499539864e-06,2.4103590499539885e-08
